"season","game_type","week","gameday","away_team","away_score","home_team","home_score","location","overtime","winner","loser","away_offensive_epa","away_passing_epa","away_rushing_epa","away_defensive_epa","away_defensive_pass_epa","away_defensive_rush_epa","home_offensive_epa","home_passing_epa","home_rushing_epa","home_defensive_epa","home_defensive_pass_epa","home_defensive_rush_epa"
2019,"DIV",19,"2020-01-11","TEN",28,"BAL",12,"Home",0,"TEN","BAL",0.0206195612554214,0.140945923835617,-0.0432720800418331,-0.037808667839174,0.0467893700244102,-0.146416506543661,0.14635857326945,0.319922023543179,0.0875753020867132,-0.0697849064730201,-0.0809419605015573,-0.10093059105796
2019,"DIV",19,"2020-01-12","HOU",31,"KC",51,"Home",0,"KC","HOU",0.0266438747146342,0.133619644628142,-0.0712448500484352,0.030161717193829,0.137242558634019,-0.0871864072743682,0.0958330925972584,0.246693517351842,-0.0941341077021809,-0.0340972316944331,0.0163036631579245,-0.0303792856003444
2019,"DIV",19,"2020-01-12","SEA",23,"GB",28,"Home",0,"GB","SEA",-0.00369654570641541,0.118986726786105,-0.136374468954119,-0.00908190864816701,0.0745486489330538,-0.0929839997767677,0.0211933647731085,0.127258787646334,-0.0594979429377663,-0.0346217671211004,-0.042869597778987,-0.0147674598197215
2019,"CON",20,"2020-01-19","TEN",24,"KC",35,"Home",0,"KC","TEN",0.0206195612554214,0.140945923835617,-0.0432720800418331,-0.037808667839174,0.0467893700244102,-0.146416506543661,0.0958330925972584,0.246693517351842,-0.0941341077021809,-0.0340972316944331,0.0163036631579245,-0.0303792856003444
2019,"CON",20,"2020-01-19","GB",20,"SF",37,"Home",0,"SF","GB",0.0211933647731085,0.127258787646334,-0.0594979429377663,-0.0346217671211004,-0.042869597778987,-0.0147674598197215,0.0343587870427169,0.1911333668319,-0.0613146983143763,-0.118358604541897,-0.120091406460655,-0.166321637536065
2019,"SB",21,"2020-02-02","SF",20,"KC",31,"Neutral",0,"KC","SF",0.0343587870427169,0.1911333668319,-0.0613146983143763,-0.118358604541897,-0.120091406460655,-0.166321637536065,0.0958330925972584,0.246693517351842,-0.0941341077021809,-0.0340972316944331,0.0163036631579245,-0.0303792856003444
2020,"WC",18,"2021-01-09","IND",24,"BUF",27,"Home",0,"BUF","IND",0.0498353865434959,0.18029239252727,-0.0446223154371397,-0.0378581982976426,0.0466573491441704,-0.10196044788465,0.126667994445691,0.296620490304962,-0.0814947644894145,0.0160667890200347,0.0707921724989096,-0.0206106695088075
2020,"WC",18,"2021-01-09","LA",30,"SEA",20,"Home",0,"LA","SEA",-0.0463340415325915,0.0333799640436343,-0.0807267038756463,-0.128609794558106,-0.149883093130241,-0.192166575661774,0.0877871324846981,0.16377151011011,-0.0135157733736165,0.0130645733668886,0.123611153010795,-0.134894940065741
2020,"WC",18,"2021-01-09","TB",31,"WAS",23,"Home",0,"TB","WAS",0.0822455477616055,0.235801452836575,-0.0321635584330893,-0.0390190807730314,0.041703270095686,-0.209079886148218,-0.0481176171050208,-0.0663941406322918,-0.0347889700456984,-0.0485314764030629,-0.059904338480459,-0.118557030235846
2020,"WC",18,"2021-01-10","BAL",20,"TEN",13,"Home",0,"BAL","TEN",0.0952879282058696,0.126608023684905,0.0944754678399609,-0.0588593648058993,0.0255399722784789,-0.124473545532754,0.130088529389116,0.293718624264096,0.0732725480688253,0.0891366977312767,0.21731823614252,-0.0358650401419308
2020,"WC",18,"2021-01-10","CHI",9,"NO",21,"Home",0,"NO","CHI",-0.0163609711964656,0.0144132679927927,-0.0702279865072827,-0.0131270237304362,0.10361216348396,-0.124366913521078,0.0627730667301473,0.13825242548966,0.0392893219668604,-0.0578577711366256,0.0157547110038531,-0.150971899366443
2020,"WC",18,"2021-01-10","CLE",48,"PIT",37,"Home",0,"CLE","PIT",0.0500578005989296,0.194662668824044,-0.0324026755344048,0.0635381158312154,0.141218362195229,-0.0217708907533084,0.00885937196037947,0.115747243846437,-0.133799077688726,-0.0844687846908242,-0.110855192919221,-0.093087782799117
2020,"DIV",19,"2021-01-16","LA",18,"GB",32,"Home",0,"GB","LA",-0.0463340415325915,0.0333799640436343,-0.0807267038756463,-0.128609794558106,-0.149883093130241,-0.192166575661774,0.152139379949472,0.353507984666897,0.0272232935351735,0.0227709934438377,0.0676234196487385,-0.0303552925737023
2020,"DIV",19,"2021-01-16","BAL",3,"BUF",17,"Home",0,"BUF","BAL",0.0952879282058696,0.126608023684905,0.0944754678399609,-0.0588593648058993,0.0255399722784789,-0.124473545532754,0.126667994445691,0.296620490304962,-0.0814947644894145,0.0160667890200347,0.0707921724989096,-0.0206106695088075
2020,"DIV",19,"2021-01-17","CLE",17,"KC",22,"Home",0,"KC","CLE",0.0500578005989296,0.194662668824044,-0.0324026755344048,0.0635381158312154,0.141218362195229,-0.0217708907533084,0.138430975559048,0.291413284191355,-0.0557557367579472,0.044518093702306,0.0954384432768931,0.0109854849443
2020,"DIV",19,"2021-01-17","TB",30,"NO",20,"Home",0,"TB","NO",0.0822455477616055,0.235801452836575,-0.0321635584330893,-0.0390190807730314,0.041703270095686,-0.209079886148218,0.0627730667301473,0.13825242548966,0.0392893219668604,-0.0578577711366256,0.0157547110038531,-0.150971899366443
2020,"CON",20,"2021-01-24","TB",31,"GB",26,"Home",0,"TB","GB",0.0822455477616055,0.235801452836575,-0.0321635584330893,-0.0390190807730314,0.041703270095686,-0.209079886148218,0.152139379949472,0.353507984666897,0.0272232935351735,0.0227709934438377,0.0676234196487385,-0.0303552925737023
2020,"CON",20,"2021-01-24","BUF",24,"KC",38,"Home",0,"KC","BUF",0.126667994445691,0.296620490304962,-0.0814947644894145,0.0160667890200347,0.0707921724989096,-0.0206106695088075,0.138430975559048,0.291413284191355,-0.0557557367579472,0.044518093702306,0.0954384432768931,0.0109854849443
2020,"SB",21,"2021-02-07","KC",9,"TB",31,"Neutral",0,"TB","KC",0.138430975559048,0.291413284191355,-0.0557557367579472,0.044518093702306,0.0954384432768931,0.0109854849443,0.0822455477616055,0.235801452836575,-0.0321635584330893,-0.0390190807730314,0.041703270095686,-0.209079886148218
2021,"WC",19,"2022-01-15","LV",19,"CIN",26,"Home",0,"CIN","LV",-0.0121103312808896,0.0844968176151678,-0.16113422713241,0.0405060361914414,0.171854606158171,-0.116968376877358,0.0313648519740916,0.15907079174114,-0.0985453757686494,-0.035779896079074,0.0237627890117574,-0.0802186956547307
2021,"WC",19,"2022-01-15","NE",17,"BUF",47,"Home",0,"BUF","NE",0.0438440072933024,0.136366084537988,-0.0113677450455493,-0.0900588770541214,-0.0539366321448631,-0.0822977811076258,0.0524875105512646,0.162982513007013,-0.0471532438741854,-0.112457662753797,-0.111879971156502,-0.106286833353321
2021,"WC",19,"2022-01-16","PHI",15,"TB",31,"Home",0,"TB","PHI",0.0396064361076634,0.0935752318290419,0.0293261963902355,-0.0107823887404003,0.0600667046300853,-0.0771955149107914,0.0748843506466723,0.195955318469144,0.0242512999037728,-0.0551166990946733,-0.0393832911149113,-0.112979779553363
2021,"WC",19,"2022-01-16","SF",23,"DAL",17,"Home",0,"SF","DAL",0.0468911314431505,0.174026945371182,-0.022153516347934,-0.0077879267626152,0.0975724816687315,-0.148338981144125,0.0499493945936051,0.16628058205302,-0.0542078573046638,-0.0871572723620607,-0.111803355468167,-0.0425543059980537
2021,"WC",19,"2022-01-16","PIT",21,"KC",42,"Home",0,"KC","PIT",-0.0591868970813294,-0.0379695905905337,-0.0779186029648139,-0.0229002423987928,0.0221570712016954,-0.0216125781183873,0.112198121958139,0.215186688269228,-0.020673944328782,0.0145530746669753,0.09193322526623,-0.0661770130539393
2021,"WC",19,"2022-01-17","ARI",11,"LA",34,"Home",0,"LA","ARI",0.0286368743532227,0.149256182257252,-0.0367568356717606,-0.0500856437170813,-0.0158539813394707,-0.129789294874806,0.0512354383934368,0.183665244249597,-0.0891541021958625,-0.028632918184528,0.0299465170684834,-0.113141339324623
2021,"DIV",20,"2022-01-22","CIN",19,"TEN",16,"Home",0,"CIN","TEN",0.0313648519740916,0.15907079174114,-0.0985453757686494,-0.035779896079074,0.0237627890117574,-0.0802186956547307,0.00165926441657639,0.0935287935488393,-0.0523164285720424,-0.0454448478749382,0.0114507748538857,-0.0819724775164238
2021,"DIV",20,"2022-01-22","SF",13,"GB",10,"Home",0,"SF","GB",0.0468911314431505,0.174026945371182,-0.022153516347934,-0.0077879267626152,0.0975724816687315,-0.148338981144125,0.0889423327104799,0.218177024695381,-0.000583063119587615,0.0141609357498209,0.0324540757460156,-0.000625703313560249
2021,"DIV",20,"2022-01-23","LA",30,"TB",27,"Home",0,"LA","TB",0.0512354383934368,0.183665244249597,-0.0891541021958625,-0.028632918184528,0.0299465170684834,-0.113141339324623,0.0748843506466723,0.195955318469144,0.0242512999037728,-0.0551166990946733,-0.0393832911149113,-0.112979779553363
2021,"DIV",20,"2022-01-23","BUF",36,"KC",42,"Home",1,"KC","BUF",0.0524875105512646,0.162982513007013,-0.0471532438741854,-0.112457662753797,-0.111879971156502,-0.106286833353321,0.112198121958139,0.215186688269228,-0.020673944328782,0.0145530746669753,0.09193322526623,-0.0661770130539393
2021,"CON",21,"2022-01-30","CIN",27,"KC",24,"Home",1,"CIN","KC",0.0313648519740916,0.15907079174114,-0.0985453757686494,-0.035779896079074,0.0237627890117574,-0.0802186956547307,0.112198121958139,0.215186688269228,-0.020673944328782,0.0145530746669753,0.09193322526623,-0.0661770130539393
2021,"CON",21,"2022-01-30","SF",17,"LA",20,"Home",0,"LA","SF",0.0468911314431505,0.174026945371182,-0.022153516347934,-0.0077879267626152,0.0975724816687315,-0.148338981144125,0.0512354383934368,0.183665244249597,-0.0891541021958625,-0.028632918184528,0.0299465170684834,-0.113141339324623
2021,"SB",22,"2022-02-13","LA",23,"CIN",20,"Neutral",0,"LA","CIN",0.0512354383934368,0.183665244249597,-0.0891541021958625,-0.028632918184528,0.0299465170684834,-0.113141339324623,0.0313648519740916,0.15907079174114,-0.0985453757686494,-0.035779896079074,0.0237627890117574,-0.0802186956547307
2022,"WC",19,"2023-01-14","SEA",23,"SF",41,"Home",0,"SF","SEA",0.0158125070863921,0.0569918023650731,-0.0706216900413209,0.00531449667117763,0.0471220276419522,0.0186701857043529,0.0393656325950138,0.170883201424485,-0.020720077991565,-0.113561499403288,-0.083022949857403,-0.176053762338939
2022,"WC",19,"2023-01-14","LAC",30,"JAX",31,"Home",0,"JAX","LAC",-0.0183876751398727,0.0400179104094915,-0.0572595338033579,-0.0180147766934744,-0.00576795643189251,0.0381764973721815,0.0291827750237401,0.136223851924407,-0.0977247150423669,-0.0212996548260424,0.0405722002992104,-0.114223658011351
2022,"WC",19,"2023-01-15","MIA",31,"BUF",34,"Home",0,"BUF","MIA",0.0193373152903517,0.10762766993746,-0.0495879120185153,0.0115786224856364,0.0905208177771473,-0.108902303952671,0.0896674951710507,0.203724490764512,-0.0635429238866451,-0.0586765078654973,-0.00884932806112987,-0.117376501083223
2022,"WC",19,"2023-01-15","NYG",31,"MIN",24,"Home",0,"NYG","MIN",0.0237927886728103,0.0597944492824936,-0.00590708711714742,0.0376671713221082,0.0481670600098446,0.0456657016193083,-0.0154936653840264,0.0728469158708254,-0.129593497940784,0.00193459926650215,0.0513804843101965,-0.0769690573591937
2022,"WC",19,"2023-01-15","BAL",17,"CIN",24,"Home",0,"CIN","BAL",0.011256513182978,-0.0186764324399216,0.0363246087278152,-0.0302902288387598,0.0543970387833807,-0.108909251992243,0.0407102725607244,0.153750776776182,-0.0668640545591453,-0.0469358039850382,-0.0248775623998879,-0.0748717070836436
2022,"WC",19,"2023-01-16","DAL",31,"TB",14,"Home",0,"DAL","TB",0.0167266776435876,0.0805205385820537,-0.0332116659756983,-0.0845156714356097,-0.0618110654805345,-0.127737656745701,-0.0556743491846955,0.0499483497984526,-0.210433153417413,-0.018629131410949,0.0132455877568756,-0.0859163239856898
2022,"DIV",20,"2023-01-21","JAX",20,"KC",27,"Home",0,"KC","JAX",0.0291827750237401,0.136223851924407,-0.0977247150423669,-0.0212996548260424,0.0405722002992104,-0.114223658011351,0.122040339328041,0.273618618705756,-0.0189873341831923,0.0092629787989177,0.03586719676397,-0.0787936319929924
2022,"DIV",20,"2023-01-21","NYG",7,"PHI",38,"Home",0,"PHI","NYG",0.0237927886728103,0.0597944492824936,-0.00590708711714742,0.0376671713221082,0.0481670600098446,0.0456657016193083,0.0564433230101795,0.119229693607202,0.0738188758341414,-0.0513747377830895,-0.0883214990713894,-0.0228350756340782
2022,"DIV",20,"2023-01-22","CIN",27,"BUF",10,"Home",0,"CIN","BUF",0.0407102725607244,0.153750776776182,-0.0668640545591453,-0.0469358039850382,-0.0248775623998879,-0.0748717070836436,0.0896674951710507,0.203724490764512,-0.0635429238866451,-0.0586765078654973,-0.00884932806112987,-0.117376501083223
2022,"DIV",20,"2023-01-22","DAL",12,"SF",19,"Home",0,"SF","DAL",0.0167266776435876,0.0805205385820537,-0.0332116659756983,-0.0845156714356097,-0.0618110654805345,-0.127737656745701,0.0393656325950138,0.170883201424485,-0.020720077991565,-0.113561499403288,-0.083022949857403,-0.176053762338939
2022,"CON",21,"2023-01-29","SF",7,"PHI",31,"Home",0,"PHI","SF",0.0393656325950138,0.170883201424485,-0.020720077991565,-0.113561499403288,-0.083022949857403,-0.176053762338939,0.0564433230101795,0.119229693607202,0.0738188758341414,-0.0513747377830895,-0.0883214990713894,-0.0228350756340782
2022,"CON",21,"2023-01-29","CIN",20,"KC",23,"Home",0,"KC","CIN",0.0407102725607244,0.153750776776182,-0.0668640545591453,-0.0469358039850382,-0.0248775623998879,-0.0748717070836436,0.122040339328041,0.273618618705756,-0.0189873341831923,0.0092629787989177,0.03586719676397,-0.0787936319929924
2022,"SB",22,"2023-02-12","KC",38,"PHI",35,"Neutral",0,"KC","PHI",0.122040339328041,0.273618618705756,-0.0189873341831923,0.0092629787989177,0.03586719676397,-0.0787936319929924,0.0564433230101795,0.119229693607202,0.0738188758341414,-0.0513747377830895,-0.0883214990713894,-0.0228350756340782
2023,"WC",19,"2024-01-13","CLE",14,"HOU",45,"Home",0,"HOU","CLE",-0.0980886374460205,-0.130760214959823,-0.112007874385331,-0.140292700646041,-0.186866451946292,-0.102391574895298,-0.0192956036204654,0.05887931883002,-0.163103132215438,-0.0369948940128302,0.0517153461371621,-0.156926824593955
2023,"WC",19,"2024-01-13","MIA",7,"KC",26,"Home",0,"KC","MIA",0.0708677036947708,0.163783743955212,-0.00886867550413076,-0.0203809725733183,0.0105388264717891,-0.100518692709725,-0.00301859786766999,0.0822365422877949,-0.113916654165643,-0.0702632533098184,-0.100249104551955,-0.0284220468270437
2023,"WC",19,"2024-01-14","GB",48,"DAL",32,"Home",0,"GB","DAL",0.0294387861083845,0.15652146566983,-0.0580609191232202,-0.00192535100744011,0.0662387010023924,-0.0687271813473742,0.0943264702311135,0.23199925683621,-0.0599947854640651,-0.0765217084419615,-0.0617539953158171,-0.126241761240146
2023,"WC",19,"2024-01-14","LA",23,"DET",24,"Home",0,"DET","LA",-0.0015956325842226,0.0867481429078943,-0.0196793569523072,-0.0242378119677731,0.0390493038621264,-0.0987507011491553,0.0183495886432832,0.108602067676492,-0.0113252965292089,-0.0324550625601504,0.0785576149047011,-0.175725984945022
2023,"WC",19,"2024-01-15","PIT",17,"BUF",31,"Home",0,"BUF","PIT",-0.0755854369480335,-0.0599541149606239,-0.0706668641918763,-0.0565383640071054,-0.0218482446706817,-0.110637810709077,0.0618906840820664,0.155018535476431,0.0104194846307701,-0.0521132431407585,-0.0416269247108831,-0.0681247724287252
2023,"WC",19,"2024-01-15","PHI",9,"TB",32,"Home",0,"TB","PHI",0.0515922888457776,0.104965099353917,-0.00415962130459365,0.0419358265180835,0.0963074928185128,-0.0149228989079872,-0.0191893994556359,0.10971436679475,-0.165533694556552,-0.0401773150173762,0.0602400003040429,-0.163587312660261
2023,"DIV",20,"2024-01-20","HOU",10,"BAL",34,"Home",0,"BAL","HOU",-0.0192956036204654,0.05887931883002,-0.163103132215438,-0.0369948940128302,0.0517153461371621,-0.156926824593955,0.0495885560869168,0.112941790367397,0.01127153233582,-0.112824836120297,-0.147305441856012,-0.0902229210218296
2023,"DIV",20,"2024-01-20","GB",21,"SF",24,"Home",0,"SF","GB",0.0294387861083845,0.15652146566983,-0.0580609191232202,-0.00192535100744011,0.0662387010023924,-0.0687271813473742,0.122081840538663,0.297622829658808,0.0344222394791404,-0.0455057850236205,-0.0597974085428196,-0.0439585583584439
2023,"DIV",20,"2024-01-21","TB",23,"DET",31,"Home",0,"DET","TB",-0.0191893994556359,0.10971436679475,-0.165533694556552,-0.0401773150173762,0.0602400003040429,-0.163587312660261,0.0183495886432832,0.108602067676492,-0.0113252965292089,-0.0324550625601504,0.0785576149047011,-0.175725984945022
2023,"DIV",20,"2024-01-21","KC",27,"BUF",24,"Home",0,"KC","BUF",-0.00301859786766999,0.0822365422877949,-0.113916654165643,-0.0702632533098184,-0.100249104551955,-0.0284220468270437,0.0618906840820664,0.155018535476431,0.0104194846307701,-0.0521132431407585,-0.0416269247108831,-0.0681247724287252
2023,"CON",21,"2024-01-28","KC",17,"BAL",10,"Home",0,"KC","BAL",-0.00301859786766999,0.0822365422877949,-0.113916654165643,-0.0702632533098184,-0.100249104551955,-0.0284220468270437,0.0495885560869168,0.112941790367397,0.01127153233582,-0.112824836120297,-0.147305441856012,-0.0902229210218296
2023,"CON",21,"2024-01-28","DET",31,"SF",34,"Home",0,"SF","DET",0.0183495886432832,0.108602067676492,-0.0113252965292089,-0.0324550625601504,0.0785576149047011,-0.175725984945022,0.122081840538663,0.297622829658808,0.0344222394791404,-0.0455057850236205,-0.0597974085428196,-0.0439585583584439
2023,"SB",22,"2024-02-11","SF",22,"KC",25,"Neutral",1,"KC","SF",0.122081840538663,0.297622829658808,0.0344222394791404,-0.0455057850236205,-0.0597974085428196,-0.0439585583584439,-0.00301859786766999,0.0822365422877949,-0.113916654165643,-0.0702632533098184,-0.100249104551955,-0.0284220468270437
2024,"WC",19,"2025-01-11","LAC",12,"HOU",32,"Home",0,"HOU","LAC",0.0397161145415807,0.130868766068679,-0.0832450337071264,-0.050973339873653,-0.0176485485697122,-0.124049788755177,-0.0122920445336459,0.00852611293861685,-0.124415717150284,-0.0165096264181322,0.00500847501925939,-0.150304437900624
2024,"WC",19,"2025-01-11","PIT",14,"BAL",28,"Home",0,"BAL","PIT",0.00643231187301837,0.0474657806841769,-0.12429568152683,-0.0251322200756648,0.0165869630498701,-0.0852976040972186,0.140056262089534,0.323842525586039,0.0552633473732382,0.00849365672380246,0.0545288383087365,-0.174149274139278
2024,"WC",19,"2025-01-12","DEN",7,"BUF",31,"Home",0,"BUF","DEN",0.0257996332282534,0.059963360002975,-0.0752049920616014,-0.072451494249611,-0.0590134758334829,-0.175288142170307,0.135750469543813,0.299042414470569,0.0287729827848492,-0.0036071590777202,0.09436007087698,-0.159749333550052
2024,"WC",19,"2025-01-12","GB",10,"PHI",22,"Home",0,"PHI","GB",0.0722471578838627,0.184939072425317,-0.0333142607887096,-0.0394778117020291,-0.0244486451792279,-0.141407217936447,0.0800782098580642,0.16323449203706,0.0578575393700375,-0.0578791249664364,-0.0230531932244657,-0.192791162513289
2024,"WC",19,"2025-01-12","WAS",23,"TB",20,"Home",0,"WAS","TB",0.116522873329936,0.210167763615698,0.0314013177972193,0.0408797143055311,0.0886921907348335,-0.0186708980451704,0.102018381836051,0.208586558271628,0.0119088720179205,0.00430568390282556,0.0927449719860101,-0.145107297635844
2024,"WC",19,"2025-01-13","MIN",9,"LA",27,"Neutral",0,"LA","MIN",0.0228862533226481,0.133090771888674,-0.118751612430462,-0.0727075480810919,-0.0334265508603924,-0.199929659353343,0.0174803942145199,0.107403066567772,-0.0708091412185938,0.0357053169262506,0.119584265172053,-0.0524360846723363
2024,"DIV",20,"2025-01-18","HOU",14,"KC",23,"Home",0,"KC","HOU",-0.0122920445336459,0.00852611293861685,-0.124415717150284,-0.0165096264181322,0.00500847501925939,-0.150304437900624,0.0530531955257462,0.139311696534386,-0.0582482723776076,-0.000412701183163247,0.0703078377861436,-0.114551131042364
2024,"DIV",20,"2025-01-18","WAS",45,"DET",31,"Home",0,"WAS","DET",0.116522873329936,0.210167763615698,0.0314013177972193,0.0408797143055311,0.0886921907348335,-0.0186708980451704,0.139564229065492,0.268663579437822,0.0193792574428437,-0.0383466936620825,-0.0158788238627325,-0.109913692685534
2024,"DIV",20,"2025-01-19","LA",22,"PHI",28,"Home",0,"PHI","LA",0.0174803942145199,0.107403066567772,-0.0708091412185938,0.0357053169262506,0.119584265172053,-0.0524360846723363,0.0800782098580642,0.16323449203706,0.0578575393700375,-0.0578791249664364,-0.0230531932244657,-0.192791162513289
2024,"DIV",20,"2025-01-19","BAL",25,"BUF",27,"Home",0,"BUF","BAL",0.140056262089534,0.323842525586039,0.0552633473732382,0.00849365672380246,0.0545288383087365,-0.174149274139278,0.135750469543813,0.299042414470569,0.0287729827848492,-0.0036071590777202,0.09436007087698,-0.159749333550052
2024,"CON",21,"2025-01-26","WAS",23,"PHI",55,"Home",0,"PHI","WAS",0.116522873329936,0.210167763615698,0.0314013177972193,0.0408797143055311,0.0886921907348335,-0.0186708980451704,0.0800782098580642,0.16323449203706,0.0578575393700375,-0.0578791249664364,-0.0230531932244657,-0.192791162513289
2024,"CON",21,"2025-01-26","BUF",29,"KC",32,"Home",0,"KC","BUF",0.135750469543813,0.299042414470569,0.0287729827848492,-0.0036071590777202,0.09436007087698,-0.159749333550052,0.0530531955257462,0.139311696534386,-0.0582482723776076,-0.000412701183163247,0.0703078377861436,-0.114551131042364
2024,"SB",22,"2025-02-09","KC",22,"PHI",40,"Neutral",0,"PHI","KC",0.0530531955257462,0.139311696534386,-0.0582482723776076,-0.000412701183163247,0.0703078377861436,-0.114551131042364,0.0800782098580642,0.16323449203706,0.0578575393700375,-0.0578791249664364,-0.0230531932244657,-0.192791162513289
